2018-07-02 08:11:33,032 [          ORADBUtil.java:main:117] - UserID mgregg could not be deleted on: somehost.com/instance
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:46] - Dropping username: PTrombly
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:59] - hostname: localhost
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:60] - port: 1521
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:61] - instance: xe
2018-07-02 08:11:33,032 [          ORADBUtil.java:main:69] - Connecting to localhost:1521:xe
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:117] - UserID PTrombly could not be deleted on: localhost/xe
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:59] - hostname: somehost.com
2018-07-02 08:11:35,038 [          ORADBUtil.java:main:60] - port: 9999
2018-07-02 08:11:35,039 [          ORADBUtil.java:main:61] - instance: instance
2018-07-02 08:11:35,039 [          ORADBUtil.java:main:69] - Connecting to somehost.com:9999:instance
2018-07-02 08:11:56,043 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:11:56,044 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:56,044 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:56,044 [          ORADBUtil.java:main:117] - UserID PTrombly could not be deleted on: somehost.com/instance
2018-07-02 08:11:56,044 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:11:56,044 [          ORADBUtil.java:main:46] - Dropping username: ALewis
2018-07-02 08:11:56,045 [          ORADBUtil.java:main:59] - hostname: localhost
2018-07-02 08:11:56,045 [          ORADBUtil.java:main:60] - port: 1521
2018-07-02 08:11:56,045 [          ORADBUtil.java:main:61] - instance: xe
2018-07-02 08:11:56,045 [          ORADBUtil.java:main:69] - Connecting to localhost:1521:xe
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:117] - UserID ALewis could not be deleted on: localhost/xe
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:59] - hostname: somehost.com
2018-07-02 08:11:58,053 [          ORADBUtil.java:main:60] - port: 9999
2018-07-02 08:11:58,054 [          ORADBUtil.java:main:61] - instance: instance
2018-07-02 08:11:58,054 [          ORADBUtil.java:main:69] - Connecting to somehost.com:9999:instance
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:117] - UserID ALewis could not be deleted on: somehost.com/instance
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:12:19,065 [          ORADBUtil.java:main:46] - Dropping username: DDorsey
2018-07-02 08:12:19,066 [          ORADBUtil.java:main:59] - hostname: localhost
2018-07-02 08:12:19,066 [          ORADBUtil.java:main:60] - port: 1521
2018-07-02 08:12:19,066 [          ORADBUtil.java:main:61] - instance: xe
2018-07-02 08:12:19,066 [          ORADBUtil.java:main:69] - Connecting to localhost:1521:xe
2018-07-02 08:12:21,077 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:12:21,078 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:21,078 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:21,078 [          ORADBUtil.java:main:117] - UserID DDorsey could not be deleted on: localhost/xe
2018-07-02 08:12:21,078 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:12:21,078 [          ORADBUtil.java:main:59] - hostname: somehost.com
2018-07-02 08:12:21,079 [          ORADBUtil.java:main:60] - port: 9999
2018-07-02 08:12:21,079 [          ORADBUtil.java:main:61] - instance: instance
2018-07-02 08:12:21,079 [          ORADBUtil.java:main:69] - Connecting to somehost.com:9999:instance
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:117] - UserID DDorsey could not be deleted on: somehost.com/instance
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:12:42,089 [          ORADBUtil.java:main:46] - Dropping username: DMazza
2018-07-02 08:12:42,090 [          ORADBUtil.java:main:59] - hostname: localhost
2018-07-02 08:12:42,090 [          ORADBUtil.java:main:60] - port: 1521
2018-07-02 08:12:42,090 [          ORADBUtil.java:main:61] - instance: xe
2018-07-02 08:12:42,090 [          ORADBUtil.java:main:69] - Connecting to localhost:1521:xe
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:117] - UserID DMazza could not be deleted on: localhost/xe
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:59] - hostname: somehost.com
2018-07-02 08:12:44,097 [          ORADBUtil.java:main:60] - port: 9999
2018-07-02 08:12:44,098 [          ORADBUtil.java:main:61] - instance: instance
2018-07-02 08:12:44,098 [          ORADBUtil.java:main:69] - Connecting to somehost.com:9999:instance
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:107] - SQLException 1
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:110] - Error Message: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:116] - Error: IO Error: The Network Adapter could not establish the connection
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:117] - UserID DMazza could not be deleted on: somehost.com/instance
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:118] - =====
2018-07-02 08:13:05,102 [          ORADBUtil.java:main:191] - Total number of user IDs to delete: 6.
2018-07-02 08:13:05,103 [          ORADBUtil.java:main:192] - Total number of userIDs failed to fully delete: 6
2018-07-02 08:13:05,103 [          ORADBUtil.java:main:193] - ====================
2018-07-02 08:13:05,103 [          ORADBUtil.java:main:194] - ** COMPLETED **
2018-07-02 08:13:07,812 [       DBUserUpdate.java:main:94] - Email sent.
2018-07-02 08:13:07,812 [       DBUserUpdate.java:main:104] - Completed, exiting
